fa_id,F_NUMBER,CF_ACCURACY,audit_full,type_audit,Farm Type,FA_GENT,FA_PRINCT,FA_PART,audit_year,carbon_other,de_d,de_e,de_of,de_re,de_rh,total_de,ie_fert,ie_lime,ie_feed,ie_bed,ie_pest,ie_wp,ie_refloss,ie_dc,ie_tr,total_ie,total_co2eu,me_ferm,me_manm,total_me,no_fert,no_mants,no_manm,no_orgmants,crop_nres,total_no,wf_co2,seqfor,netmlandu,total_wf_co2,total_lu_co2,total_ha_co2,farm_output_kg,Averages size of Business,sumsox,o_tot,outp_ns,o_tgs,i_totnew,FBI,i_feed,i_fee_ho,Q of Feed Home Produced (tonnes),i_ole,i_fert,labourx,i_mach,i_machd,landbc,newxmisc,Output/Input Ratio,Output/Input less SUBS Ratio,Average size of farm (hectares),aoc,aop,aosr,aocc,aofc,agr,noe,nrc,ndc,fis_d_oc,o_tc,o_tl,o_miscnew,omcat12,bullzz,dcow,ocat12,ofcat2,heifrr,omcat2,ocatt1,reacow,caveal,hefdar,chikks,fdeer,goatzz,henszz,opoult,tchick,booars,sowgil,piglet20,stopig,horsey,o_live,ewehlow,lamlow,oshlow,ramlow,ewelow,ewehill,lamhil,oshhil,ramhil,ewehil,dsecxx613,dseczz612,cropxp,livexp,otherxp,YS_YEAR,FA_ESU,FS_SIZE,FA_ORGPC,FA_CNW,FA_NETP,FA_TCCV,FA_TCOV,FA_MCV,FA_MOV,FA_INT,FA_LABU,FA_ACV,FA_AOV,FA_MIOUT,FA_MIOUQ,FA_VCEXP,FA_TFCEX,FA_GLU,FA_OUTPT,FA_CINC,FA_CREV,FA_LREV,FA_IFEED,FA_IFUEL,i_lbc_rr,i_gross_rent,i_labour,FT_TEN,FA_FBUS,FA_AAUA,CO2e_PerAdjHA,NUTS2,lfasubx,lfabase,lfasupp,nsub_bps,nsub_bes,nsub_dtup,nsub_ssbeef,nsub_susheep,srdp1,srdp2,lmo,agri_eg,aid_scp,esa_g,supp_ad,supp_fa,fws_g,other_g,supp_q,othersub,ar_pil2,arg,aarg,afwl,aowl,lab_hrs_reg
115382021,11538,Average,1,1,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",30/11/2020,854312,80223,197,11567,0,0,91986,345962,101117,0,0,532,0,0,0,0,447610,539597,0,0,0,0,263629,0,0,41770,305399,844995,10781,834214,0.56,0,3411,1500000,2.0426,242177.88,413356,361157,52199,383149,35219,0,0,0,0,41676,31822,67268,81834,81500,21232,1.09032,0.95645,251.32,156.5,0,30,25,11.32,24.2,0,0,0,0,285060,0,76097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,99493,0,283656,2021,100.77,9,1,725107,57708,138185,180997,396616,164784,55,2,963432,773511,0,0,103833,279822,0,413303,155777,332988,0,0,20906,44840,42480,31770,2,1,247.72,3411.09,UKM9,0,0,0,51932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,4.3,0.7,0.99,0,4804
115402021,11540,Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,41644,717,1232,0,0,43593,26977,15063,0,0,261,0,0,0,0,42300,85894,0,0,0,0,23143,0,0,18920,42063,127956,193842,-65886,0.23,0,1100,553600,0.88,103108.5,182488,157252,25236,175897,24499,0,0,0,0,22698,10698,63893,16223,30102,13981,1.12662,0.99619,116.3,71.21,0,19.51,0,5.54,20.04,0,0,0,0,152654,120,4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,41000,0,134897,2021,42.89,8,1,3903337,28223,51435,28743,67620,41232,3271,1.47,4008716,3961448,0,0,43898,153879,0,182488,-15382,128606,0,0,6448,2896,0,10698,1,1,116.3,1100.22,UKM7,0,0,0,25236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.8,3614
115432021,11543,Average,2,0,4,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,.,0,60246,2133,17864,0,0,80243,29116,68149,38094,0,30,0,0,462,0,135851,216094,442430,10859,453289,0,18569,0,131925,15132,165626,835010,148866,686143,-161.94,4188,3271,-5156,5.8216,171995.41,274126,99777,174349,472842,-198456,17002,762,6,25337,7940,26273,61139,91112,133624,102599,0.58029,0.21157,819.65,10.83,0,0,0,17.81,163.91,1692.4,5.3,0,15.8,9082,61740,28955,1,1,0,6.3,0,6.5,0,1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,354,445.5,20.8,26.5,1692.4,.,.,15756,42339,414747,2021,47.12,8,1,1693158,-167316,217912,102253,403299,313079,54227,3,4127803,4197904,0,0,65317,401488,209.5,250994,-258627,0,60653,17002,12045,900,0,26273,1,1,255.25,3271.34,UKM9,6127,6127,0,62671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105551,627.1,62.7,9.95,3.72,7364
115482021,11548,All Estimated,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,70021,2559,903,0,0,73483,247784,0,0,0,284,0,0,0,0,248068,321550,0,0,0,0,188838,0,0,26058,214896,536447,0,536447,0.43,0,3337,1222300,1.5895,183918.58,171426,136991,34435,135309,36118,0,0,0,0,30516,3362,37552,21092,11213,11333,1.26692,1.01243,160.76,101.66,9.16,0,0,9.51,39.7,0,0,0,0,133909,0,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,50757,0,84552,2021,67.63,8,1,1582201,45113,51180,47950,96611,104264,0,1.21,1614415,1582851,0,0,50757,145815,0,171426,55696,129516,0,0,10432,1881,0,3362,1,2,160.76,3336.94,UKM7,0,0,0,34435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.73,0,0,3000
115532021,11553,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,52807,4767,7930,0,0,65503,167245,0,26908,0,253,0,0,691,0,195097,260601,270162,7524,277685,0,103927,0,86499,26217,216643,754929,0,754929,1.12,8222,3416,671196,4.6763,288612.77,248352,194638,53714,266544,-3467,9623,1905,15,16448,25750,32461,36226,32186,46737,38768,0.98751,0.79397,221.03,90.6,17.19,0,21.4,23.95,66,116,50,0,65.6,137356,48749,8533,1.6,2,0,15.5,2,1,0,43.5,50,0,0,0,0,77.5,0,0,0,0,0,0,0,0,0,30,305.6,8.3,6,116,0,0,0,0,0,.,.,54095,26071,186378,2021,120.33,9,1,148185,-10802,185153,178280,142877,120951,5544,2.79,428969,400301,0,0,94280,232413,99.71,248352,13588,137446,55835,9623,10862,35585,34000,32461,2,2,221.03,3415.5,UKM7,0,0,0,49081,0,0,4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,1.89,0,0,6517
115562021,11556,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,227437,177743,54790,0,0,459969,552859,394200,0,0,1260,0,0,0,0,948319,1408289,0,0,0,0,414021,0,0,80063,494085,1902373,0,1902373,0.33,0,4738,5758740,7.0789,848327.87,1246423,1146974,99449,1109697,152053,0,0,0,0,174574,158827,229022,116809,82876,143536,1.13474,1.04662,401.49,218.09,73.75,58.61,24.9,26.14,0,0,0,0,0,1069719,0,77255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,378627,0,731070,2021,291.15,10,1,7632236,144876,862582,1167529,568095,565811,47346,4.38,10048565,9995834,0,0,411654,754763,0,1246170,555876,1372046,0,0,98874,44097,39998,158827,4,4,401.49,4738.28,UKM7,0,0,0,88242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11207,0,0,0,0,11105
115592021,11559,Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,65759,6410,239,0,0,72408,181114,0,13936,0,315,0,0,0,0,195364,267773,74251,1947,76198,0,123275,0,28769,26880,178924,522895,0,522895,0.55,20005,3888,949521,1.3837,166879.48,245510,216444,29066,227511,26126,8908,5150,37,1859,27592,18698,33366,63653,36790,12876,1.11456,0.98711,134.5,112.78,0,0,0,4.1,17.62,0,0,0,41.5,167634,29294,19516,38.8,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,51361,10767,165383,2021,62.52,8,1,3275876,44753,104785,128058,287192,201549,2441,1.82,3340077,3189563,0,0,62128,206753,26.13,245510,98216,190264,43409,8908,10743,1390,0,18698,1,2,134.5,3887.7,UKM7,0,0,0,29066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258
115692021,11569,Above Average,1,1,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,28/11/2020,1063552,52702,7120,2479,0,0,62300,227520,32747,26130,0,210,0,0,460,0,287067,349368,450492,12346,462837,0,170064,0,147547,21442,339053,1151257,43560,1107697,2.41,8175,8184,477205,3.3837,176347.7,240973,198001,42972,176629,62379,23494,5230,40.8,11200,25396,0,29024,31014,20480,17052,1.34928,1.10867,142.14,58.56,0,14.6,0,6.61,60.4,212.5,69.5,0,132.6,81214,112895,3892,24.8,2.5,0,24.5,0,9.3,0,71.5,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,87.8,0,7,212.5,0,0,0,0,0,.,.,44365,34694,97570,2021,66.2,8,1,2543285,74827,251010,265824,142373,168589,285,2,2561830,2410711,0,0,79059,188696,146.52,240108,108582,79864,123469,23494,12381,4238,0,0,1,2,140.67,8184.1,UKM7,0,0,0,35620,0,0,7352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0.5,4,0,5200
115762021,11576,Above Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,113228,9791,24954,0,0,147973,229511,181892,216915,0,0,0,0,1576,0,629894,777866,1302323,34883,1337206,0,157914,0,417814,38650,614378,2729450,0,2729450,21.58,6599,6023,126425,12.5589,394432.89,672565,541495,131070,574744,146575,95984,0,0,90923,48648,65730,88309,51270,71207,53385,1.23839,1.02522,465.2,50.39,0,0,16.59,52.61,332.6,1195,180.5,0,260,16442,518829,6224,2,11.5,0,40,0,3,0,203.5,180.5,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,329,901,43,152.5,1195,.,.,57936,186907,329901,2021,159.57,9,1,6351074,126102,632740,639419,222475,170737,7056,4.6,6550112,6405647,0,0,251012,410658,426.24,669564,161856,14380,531965,95984,24333,1732,0,65730,1,2,453.19,6022.75,UKM7,0,0,0,93656,0,0,21252,0,0,406,0,0,0,0,0,0,0,0,0,0,15756,13.01,1,0,0,10675
115792021,11579,Above Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,84653,10904,4916,0,0,100472,229229,39517,0,0,513,0,0,0,0,269258,369730,0,0,0,0,145361,0,0,33988,179349,549079,0,549079,0.22,0,3682,2411620,2.7147,305701.77,383247,350236,33011,317462,82542,0,0,0,0,36239,25137,42491,64909,56089,21106,1.25857,1.15516,149.13,102.37,21.04,10.11,0,3.47,12.14,0,0,0,63,326623,0,23613,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,107730,0,209732,2021,100.99,9,1,1329738,90942,134605,135049,300451,301815,0,1.89,1341537,1356653,0,0,132867,232406,40.95,383247,127853,309250,0,0,18417,28880,23950,25137,4,2,149.13,3681.88,UKM7,0,0,0,33011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850
115852021,11585,Above Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,50110,7687,5923,0,0,63720,129355,2190,30481,0,161,0,0,339,0,162526,226246,568649,15847,584495,0,86368,0,185396,18381,290145,1100887,0,1100887,3.17,6170,6174,346776,3.8626,186654.2,302647,232503,70144,185857,115253,40211,23265,179.5,11194,21551,15233,26562,18175,29444,12839,1.60221,1.2357,215.42,57.65,0,0,0,9.95,110.51,79,103,0,185,42294,183498,6711,29,4,0,17,0,17,0,118,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,85,6,5,79,0,0,0,0,0,.,.,32199,51405,102253,2021,68,8,1,1791420,134111,390337,363522,82092,95736,0,2.67,1801699,1812368,0,0,85304,160326,177.75,302647,114251,8167,171814,40211,12408,8425,6600,14139,4,2,178.31,6174.01,UKM5,3666,3666,0,39662,2976,0,12388,0,0,0,0,0,0,0,0,0,0,0,0,0,11452,37.31,0.2,0,0,5623
115922021,11592,Above Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,26963,2259,4406,0,0,33629,75744,0,0,0,163,0,0,0,0,75908,109536,0,0,0,0,49771,0,0,12524,62295,171831,0,171831,0.27,0,2236,620600,1.3258,147164.42,90878,74053,16825,72004,18875,0,0,0,0,12305,0,17632,6618,18732,5455,1.26212,1.02846,76.84,58.53,13.19,0,0,5.12,0,0,0,0,0,71313,0,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,23567,0,48437,2021,53.47,8,1,104407,20192,14075,27500,31979,25785,0,1.03,110907,102967,0,0,23567,74010,0,90878,40234,80251,0,0,7380,15081,13000,0,2,1,76.84,2236.22,UKM7,0,0,0,16825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160
115942021,11594,Above Average,2,0,2,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,187148,1044,2648,0,0,190840,178459,32282,0,0,548,0,0,0,0,211289,402129,0,0,0,0,114103,0,0,40381,154484,556612,51183,505429,0.36,0,2143,1531510,4.2668,323865.43,296849,241567,55282,245321,60948,0,0,0,0,23799,5459,52921,55989,55193,26059,1.22632,1.02104,259.7,181.5,14.5,12.95,10.5,10.5,14.45,0,0,0,0,236214,0,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,49700,0,195621,2021,147.82,9,1,449493,56541,103897,84052,242954,236889,1573,1.61,577626,563986,0,0,55159,217069,0,296849,87678,228005,0,0,24923,44441,42172,5459,2,2,259.7,2143.29,UKM7,0,0,0,55282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,15.3,1.9,2.8,3063
115972021,11597,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,68306,13509,4279,0,0,86093,113687,24942,87650,0,293,0,0,1174,0,227746,313840,499682,13920,513602,0,52699,0,156988,31050,240737,1068178,0,1068178,1.12,6755,5450,952138,4.4111,212218.74,358098,301062,57036,216818,144498,29816,6926,54,12723,25316,4647,28381,33085,25072,18625,1.59288,1.35886,255.05,104.97,0,0,10.63,6.52,69.88,227,98,0,120.5,161163,131742,8157,1.5,3.5,0,12,0,14,0,89.5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,210,1,4,227,0,0,0,0,0,.,.,64469,42539,109810,2021,96.58,8,1,4052747,154172,320637,304350,150842,119998,0,1.39,4102747,4020031,0,0,111655,193737,166.06,358098,158519,153086,122165,29816,16044,3552,0,4647,1,2,196,5449.89,UKM7,2678,2678,0,45092,0,0,9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.05,4,0,0,3850
115982021,11598,Average,2,0,4,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,.,0,16952,2535,15705,0,0,35191,6556,9472,30411,0,0,0,0,723,0,47163,82354,244873,6188,251062,0,0,0,74488,2884,77372,410788,665052,-254265,9.34,3718,1108,43962,3.6074,70100.8,172437,71373,101064,161821,10617,16780,0,0,15280,4997,16130,20621,41788,24791,20319,1.0656,0.44106,911.56,0,0,0,0,0,70.81,737.5,10.5,0,14.8,-320,67247,4446,0,1,0,3,0,1.8,0,9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.5,358.5,84,27.5,737.5,.,.,6112,32060,123649,2021,22.11,7,2,2103250,18005,113417,115348,180852,145604,3886,1.97,2465159,2391961,0,0,38172,201965,122.56,172437,60785,1560,83299,16780,8811,9831,7250,16130,4,1,370.81,1107.81,UKM7,19388,19388,0,68044,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,12319,840.75,300,3,58.07,4750
116002021,11600,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,113423,1460,8241,0,0,123124,94647,0,109981,2220,258,0,0,261,0,207367,330491,467772,12049,479820,0,72511,0,171643,23982,268135,1078447,96921,981526,1.19,6677,3336,898820,6.5132,625266.85,607050,554386,52664,437428,181099,44452,15240,120,27290,16160,28413,97316,45572,71219,19226,1.41174,1.292,333,84.4,40,7.2,111.3,7.7,70.7,281.5,0.5,0,209,253368,192290,108728,94,0,0,85,0,0,0,30,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,152.8,0,3.5,281.5,.,.,103940,71742,261746,2021,193.56,9,1,3604308,193167,279476,232941,201628,198042,789,2.85,3633189,3303973,0,0,176084,324998,160.36,607050,159030,235008,259043,44452,16062,36009,33553,28413,4,1,323.3,3335.75,UKM9,0,0,0,52664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,2,3.8,5.1,6980
116052021,11605,Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,82156,17510,2701,0,0,102368,395777,17508,1345,0,526,0,0,7,0,415163,517530,5080,126,5206,0,264347,0,1518,45430,311295,834031,16335,817696,0.54,400977,3655,1541002,4.6653,266810.45,363608,311935,51673,292193,105606,362,0,0,1347,45581,35118,50470,66530,15219,19785,1.33135,1.16922,228.2,177,0,10,19,12.4,9.8,12,0,0,0,284118,1676,26141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,1,12,0,0,0,0,0,.,.,103362,1709,187122,2021,145.04,9,1,4938506,75258,95901,110580,299650,296949,422,2,4944445,5853248,0,0,105071,240757,2.94,362561,155084,287092,2822,362,21176,4535,850,35118,4,2,228.2,3654.82,UKM7,0,0,0,51673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4920
116142021,11614,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,18179,4078,4810,0,0,27067,0,21292,27804,0,0,0,0,107,0,49203,76270,269897,7087,276984,0,0,0,105007,1701,106707,459961,0,459961,37.66,4820,2364,12211,3.2095,344262.3,185989,139693,46296,131322,68710,9886,0,0,13613,7654,0,29259,23535,34065,12011,1.50917,1.1661,202.34,80.93,18.01,0,43.81,11.57,39.12,0,0,0,146.8,59142,77547,3004,146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,8953,23499,98870,2021,103.8,9,1,4237021,79422,154364,150735,110853,96087,0,1,4237021,4284165,0,0,32452,142183,95.42,185946,75289,60823,216713,9886,6169,2346,0,0,1,1,194.55,2364.23,UKM9,0,0,0,46296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,1.11,0,0,3120
116152021,11615,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,81185,3641,6853,0,0,91679,250692,0,28709,0,336,0,0,428,0,280165,371843,404978,11077,416055,0,194646,0,145055,27004,366706,1154604,33106,1121499,1.31,8893,6493,876907,2.8805,224021.93,300409,256787,43622,258948,45757,22974,12889,97,10438,32000,47668,37862,34745,11554,27865,1.17276,1.00806,177.82,90.64,0,20.23,4.04,14.15,48.76,0,46.5,0,165,147407,96142,13238,26.9,2,0,93.8,0,1.8,0,40.5,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,65842,33412,159694,2021,79.09,8,1,2366462,43536,251825,248495,149448,136020,8009,2,2730191,2581020,0,0,102517,219978,122.82,300409,74951,121552,161032,22974,16125,4538,4050,47668,4,2,177.82,6493.11,UKM9,0,0,0,34329,0,0,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,3.04,5720
116182021,11618,Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,42723,3936,8568,0,0,55228,41944,0,161176,11144,0,0,0,1942,0,216206,271433,581834,15561,597395,0,31290,0,193164,9414,233868,1102696,0,1102696,32.33,5621,8979,34098,4.3021,132375.32,295604,257499,38105,222569,73035,58513,0,0,17053,4830,16480,28244,52896,15381,24733,1.32815,1.15694,223.98,0,0,0,0,5.66,96.92,670,67,0,132.7,-884,162397,95986,24.4,2.5,0,34.8,0,0,0,71,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134.5,393.3,6.5,16.5,670,.,.,9269,75566,137734,2021,42.1,8,1,504913,74792,175009,162056,241559,240756,0,2.27,639141,553061,0,0,88203,196520,199.66,295218,116410,0,186974,58513,18300,13850,11290,16428,2,1,122.81,8978.88,UKM9,4874,4874,0,27525,0,0,5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.4,20.23,0,0,5900
116192021,11619,Average,2,0,4,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,.,0,7785,2316,2201,0,0,12302,13938,11494,59026,3108,0,0,0,368,0,87934,100236,209877,5165,215042,0,11182,0,62181,3091,76454,391732,620730,-228998,22.09,3913,2340,17726,3.4458,76062.91,147479,82775,64704,121550,21850,17889,0,0,16173,4537,23500,6787,10773,15758,23677,1.16924,0.66809,715,0,0,0,0,0,106.56,779.5,0,0,0,240,78173,4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5,575.6,0.9,39,779.5,.,.,6993,34062,80495,2021,18.22,7,1,2813145,34795,92385,81676,45487,42889,0,3.32,2820293,2505102,0,0,41055,122272,112.44,147211,41004,0,77513,17889,2265,2456,0,23500,1,2,167.4,2340.1,UKM9,4502,4502,0,50105,0,0,0,0,0,0,0,0,0,0,0,0,10097,0,0,0,0,608.44,60.84,40,17,8310
116202021,11620,Average,1,1,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,30/11/2020,1197016,36024,7923,14633,0,0,58580,0,32648,106349,0,77,0,0,994,0,140068,198647,726378,19225,745603,0,0,0,236522,13989,250511,1194762,204732,990030,24.84,4665,3529,48091,6.1442,241041.34,290724,185999,104725,267589,34141,45088,14326,101.96,28201,0,34402,41081,35608,26965,48815,1.12739,0.73664,362.6,27.52,0,0,0,14.59,284.49,945,77.5,0,151.5,12957,162203,10839,31.3,2.5,0,32.5,0,9.2,0,76,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,285,492.5,17.9,36,945,.,.,7429,73289,186871,2021,67.39,8,2,2495435,35799,280000,274821,148923,124406,14794,2.53,3026082,2803865,0,0,83724,221968,262.26,290314,66182,0,176368,45088,13422,3831,0,34402,1,2,338.6,3528.54,UKM9,8396,8396,0,66013,0,0,8259,0,0,0,0,0,0,0,0,0,0,0,0,0,22057,36,12,18.8,0,5659
116242021,11624,Average,2,0,4,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,.,0,5161,447,944,0,0,6551,0,3302,22735,0,0,0,0,764,0,26801,33352,343927,8385,352311,0,0,0,100943,748,101691,487355,30492,456863,20.46,3023,3943,23816,5.0495,78814.61,143350,86581,56769,98737,44613,11218,0,0,18907,2376,23513,5236,1359,28278,7082,1.45184,0.87689,996.4,0,0,0,0,0,26.6,1263.5,0,0,0,0,85214,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,409.5,651,6,13.5,1263.5,.,.,3144,30125,65468,2021,32.68,7,1,216663,48398,102111,92595,5914,7214,0,1.41,273383,189936,0,0,33269,69105,174.85,143350,39859,0,82510,11218,1520,19701,17000,23513,3,1,123.6,3943,UKM9,7936,7936,0,48833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.8,97,0,2.8,2680
116252021,11625,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,84277,11268,3385,0,0,98929,150478,27010,6037,0,401,0,0,0,0,183926,282855,60278,1686,61965,0,127356,0,20477,20688,168521,513341,0,513341,0.7,27154,3019,727829,4.2626,274451.35,228927,180722,48205,182991,58238,1617,0,0,3801,22062,0,59666,20367,14757,35196,1.30868,1.05318,170.02,101,10,0,39.8,5.02,14.2,0,9.5,0,22,162655,10039,8028,5.9,1.5,0,3.8,1.8,0,0,9,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,47587,5418,129986,2021,127.69,9,1,3349831,53482,102545,95817,98929,91937,7697,2,3678455,3482293,0,0,53005,210823,18.06,228927,55147,146184,7439,1617,14632,4516,0,0,1,1,170.02,3019.3,UKM7,0,0,0,38919,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,8682,0,0,0,0,4800
116272021,11627,Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,101897,667,13011,0,0,115575,175886,0,0,0,558,0,0,0,0,176444,292019,0,0,0,0,101150,0,0,34550,135700,427719,66429,361290,0.33,0,2165,1286370,1.5658,209226.19,773549,732022,41527,472958,331167,0,0,0,0,43512,74424,70059,57519,92503,68326,1.67399,1.58948,203.32,90,0,43.99,35,20.01,7.42,0,0,0,0,320077,0,411945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,110127,0,362831,2021,81.6,8,1,4770835,383613,247533,344727,267668,240743,23505,3.65,5934680,5954352,0,0,110127,347290,0,577821,212356,390904,0,0,30105,2338,0,74424,1,2,197.53,2165.34,UKM7,0,0,0,41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1.11,0,6.1,7808
