FA_ID,AN_CODE,CROP_YEAR,FARM_TYPE,TOTAL_AREA,NOUTPUT_BARLEY,NOUTPUT_WHEAT,NOUTPUT_OSR,NOUTPUT_OATS_MC,NOUTPUT_STRAW,NOUTPUT_WHOLECROP,NOUTPUT_SILAGE,NOUTPUT_HAY,NOUTPUT_PEAS,NOUTPUT_BEANS,NOUTPUT_KALE_TURNIPS,NOUTPUT_SUGAR_BEET,NOUTPUT_POTATOES,NOUTPUT_VEG,NOUTPUT_FRUIT,NOUTPUT_CATTLE_MEAT,NOUTPUT_SHEEP_MEAT,NOUTPUT_PIG_MEAT,NOUTPUT_POULTRY_MEAT,NOUTPUT_EGGS,NOUTPUT_MILK,NOUTPUT_WOOL,NOUTPUT_TOTAL,NINPUT_FERT,NINPUT_LIQN,NINPUT_CEREALS,NINPUT_WHOLECROP,NINPUT_STRAW,NINPUT_HAY,NINPUT_SILAGE_GRASS,NINPUT_SILAGE_MAIZE,NINPUT_HIGH_ENERGY_CONCS,NINPUT_LOW_ENERGY_CONCS,NINPUT_MEDIUM_ENERGY_CONCS,NINPUT_SOYBEANS,NINPUT_SOYA_OILCAKE,NINPUT_POTATOES_VEG,NINPUT_RAPECAKE,NINPUT_DRAFF,NINPUT_BEETPULP,NINPUT_MILKPOWDER,NINPUT_PEAS,NINPUT_BEANS,NINPUT_ATMOS_N,NINPUT_SEED_BARLEY,NINPUT_SEED_WHEAT,NINPUT_SEED_OSR,NINPUT_SEED_OATS,NINPUT_SEED_WHOLECROP,NINPUT_SEED_PEAS,NINPUT_SEED_BEANS,NINPUT_SEED_KALE_TURNIPS,NINPUT_SEED_SUGAR_BEET,NINPUT_SEED_POTS,NINPUT_BEDDING,NINPUT_FYM,NINPUT_COMPOSTED,NINPUT_MIXED_SLURRY,NINPUT_SOLID_POULTRY,NINPUT_TOTAL,NUE,FARM_N_SURPLUS,TOTAL_ADJUSTED_AREA,ROUGH_GRAZING,ORGANIC_CODE,Variable,COMMENT
128782022,NKGH,2021,Specialist Cereals,81.90,49.67,0.00,0.00,0.00,3.94,0.00,10.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.30,94.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.97,62.45%,38.67,101.40,0.00,1,KG_per_ha,
114922022,NNKG,2021,Specialist Cereals,145.09,"10,891.90","2,731.04",0.00,0.00,"1,007.10",0.00,0.00,69.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"14,699.37","21,218.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,870.54,387.01,96.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"22,571.96",65.12%,54.26,195.85,0.00,1,Total_N_kg,
114922022,NKGH,2021,Specialist Cereals,145.09,75.07,18.82,0.00,0.00,6.94,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.31,146.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.67,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.57,65.12%,54.26,195.85,0.00,1,KG_per_ha,
124662022,NNKG,2021,Specialist Sheep,111.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.79,43.80,0.00,0.00,0.00,0.00,1.80,149.39,"1,359.60",0.00,0.00,0.00,307.80,"1,176.00",265.63,0.00,0.00,0.00,"1,616.40",0.00,0.00,0.00,0.00,0.00,0.00,16.89,0.00,0.00,335.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,077.33",2.94%,44.13,381.67,"1,348.80",1,Total_N_kg,
124662022,NKGH,2021,Specialist Sheep,111.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.39,0.00,0.00,0.00,0.00,0.02,1.34,12.18,0.00,0.00,0.00,2.76,10.53,2.38,0.00,0.00,0.00,14.47,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.47,2.94%,44.13,381.67,"1,348.80",1,KG_per_ha,
114642022,NNKG,2021,Specialist Cereals,258.97,"17,295.80",0.00,"2,279.94","1,803.12","2,118.96",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.25,0.00,0.00,0.00,0.00,2.40,"23,681.47","34,072.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,553.82",479.57,0.00,2.62,50.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"36,283.42",65.27%,48.66,252.37,0.03,1,Total_N_kg,
114642022,NKGH,2021,Specialist Cereals,258.97,66.79,0.00,8.80,6.96,8.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.01,91.44,131.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.85,0.00,0.01,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.11,65.27%,48.66,252.37,0.03,1,KG_per_ha,
128842022,NNKG,2021,General Cropping,353.10,"30,107.00",0.00,0.00,0.00,"3,607.74",0.00,493.00,0.00,0.00,0.00,450.00,0.00,0.00,0.00,0.00,438.00,0.00,0.00,0.00,0.00,0.00,0.00,"35,095.74","50,755.00",0.00,32.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,825.32,0.00,0.00,0.00,0.00,0.00,0.00,16.89,0.00,0.00,"2,118.60","1,057.00",0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"54,805.47",64.04%,55.82,424.20,0.00,1,Total_N_kg,
128842022,NKGH,2021,General Cropping,353.10,85.26,0.00,0.00,0.00,10.22,0.00,1.40,0.00,0.00,0.00,1.27,0.00,0.00,0.00,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,99.39,143.74,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,6.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.21,64.04%,55.82,424.20,0.00,1,KG_per_ha,
117342022,NNKG,2021,General Cropping,75.10,"5,521.60","2,260.96",0.00,0.00,500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,607.66,0.00,0.00,0.00,0.00,0.00,0.00,"8,890.64","11,535.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,366.39",0.00,0.00,161.70,0.00,0.00,0.00,0.00,0.00,0.00,450.60,205.06,56.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,775.14",64.54%,65.04,88.10,0.00,1,Total_N_kg,
117342022,NKGH,2021,General Cropping,75.10,73.52,30.11,0.00,0.00,6.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.09,0.00,0.00,0.00,0.00,0.00,0.00,118.38,153.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19,0.00,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.73,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.42,64.54%,65.04,88.10,0.00,1,KG_per_ha,
117262022,NNKG,2021,Specialist Cereals,170.39,"12,501.80","4,132.96","1,554.72",0.00,678.24,0.00,0.00,0.00,939.47,0.00,0.00,0.00,0.00,0.00,0.00,"1,444.43",0.00,0.00,0.00,0.00,0.00,0.00,"21,251.62","26,374.00",0.00,0.00,0.00,0.00,0.00,"3,230.00",0.00,0.00,0.00,165.50,0.00,0.00,268.80,0.00,12.61,0.00,0.00,926.50,0.00,"1,022.34",309.54,110.87,1.62,0.00,0.00,63.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"32,485.16",65.42%,65.93,169.97,0.00,1,Total_N_kg,
117262022,NKGH,2021,Specialist Cereals,170.39,73.37,24.26,9.12,0.00,3.98,0.00,0.00,0.00,5.51,0.00,0.00,0.00,0.00,0.00,0.00,8.48,0.00,0.00,0.00,0.00,0.00,0.00,124.72,154.79,0.00,0.00,0.00,0.00,0.00,18.96,0.00,0.00,0.00,0.97,0.00,0.00,1.58,0.00,0.07,0.00,0.00,5.44,0.00,6.00,1.82,0.65,0.01,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.65,65.42%,65.93,169.97,0.00,1,KG_per_ha,
117002022,NNKG,2021,Mixed Farms,262.81,"2,752.30",0.00,0.00,362.00,415.80,0.00,0.00,986.74,0.00,0.00,"1,347.30",0.00,0.00,0.00,0.00,0.00,719.26,0.00,0.00,0.00,0.00,9.49,"6,592.89","26,346.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,610.34",0.00,0.00,0.00,0.00,0.00,72.00,106.41,0.00,0.00,"1,576.86",105.00,0.00,0.00,20.43,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"31,837.20",20.71%,96.06,293.53,61.47,1,Total_N_kg,
117002022,NKGH,2021,Mixed Farms,262.81,10.47,0.00,0.00,1.38,1.58,0.00,0.00,3.75,0.00,0.00,5.13,0.00,0.00,0.00,0.00,0.00,2.74,0.00,0.00,0.00,0.00,0.04,25.09,100.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.74,0.00,0.00,0.00,0.00,0.00,0.27,0.40,0.00,0.00,6.00,0.40,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.14,20.71%,96.06,293.53,61.47,1,KG_per_ha,
137832022,NNKG,2021,Mixed cattle & sheep,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.44,555.28,0.00,0.00,0.00,0.00,7.95,"1,093.67","13,094.00",0.00,0.00,0.00,217.08,0.00,0.00,0.00,0.00,0.00,"6,431.35",0.00,0.00,0.00,0.00,0.00,0.00,61.93,0.00,0.00,"1,428.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"21,232.36",5.15%,84.62,253.40,158.00,1,Total_N_kg,
137832022,NKGH,2021,Mixed cattle & sheep,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.23,2.33,0.00,0.00,0.00,0.00,0.03,4.60,55.02,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,27.02,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.21,5.15%,84.62,253.40,158.00,1,KG_per_ha,
115562022,NNKG,2021,General Cropping,376.37,0.00,"30,992.21","2,464.80","7,149.50",643.68,0.00,0.00,0.00,0.00,"9,869.16",0.00,0.00,"8,531.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"59,651.15","69,260.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,749.00","2,258.22",0.00,780.72,3.54,210.12,0.00,0.00,521.85,0.00,0.00,599.52,0.00,0.00,0.00,0.00,0.47,"85,383.44",69.86%,68.37,401.49,0.00,1,Total_N_kg,
115562022,NKGH,2021,General Cropping,376.37,0.00,82.35,6.55,19.00,1.71,0.00,0.00,0.00,0.00,26.22,0.00,0.00,22.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.49,184.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.22,6.00,0.00,2.07,0.01,0.56,0.00,0.00,1.39,0.00,0.00,1.59,0.00,0.00,0.00,0.00,0.00,226.86,69.86%,68.37,401.49,0.00,1,KG_per_ha,
135662022,NNKG,2021,Mixed Farms,94.50,"1,642.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,927.83,0.00,0.00,0.00,0.00,0.00,0.00,"2,570.03","9,367.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,962.33",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,567.00,56.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,"11,953.00",21.50%,99.29,94.50,0.00,1,Total_N_kg,
135662022,NKGH,2021,Mixed Farms,94.50,17.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.82,0.00,0.00,0.00,0.00,0.00,0.00,27.20,99.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.49,21.50%,99.29,94.50,0.00,1,KG_per_ha,
118072022,NNKG,2021,Specialist Cereals,256.10,"9,686.60","17,390.88","3,408.06",0.00,491.40,0.00,0.00,0.00,0.00,"2,268.00",0.00,0.00,0.00,0.00,0.00,"1,740.17",0.00,0.00,0.00,0.00,0.00,0.00,"34,985.11","45,112.00",0.00,192.99,685.20,0.00,48.64,0.00,0.00,0.00,0.00,734.45,0.00,0.00,0.00,0.00,0.00,0.00,244.91,0.00,"2,700.00","1,536.60",252.66,379.08,3.91,0.00,0.00,0.00,106.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"51,996.70",67.28%,66.43,257.29,0.00,1,Total_N_kg,
118072022,NKGH,2021,Specialist Cereals,256.10,37.82,67.91,13.31,0.00,1.92,0.00,0.00,0.00,0.00,8.86,0.00,0.00,0.00,0.00,0.00,6.79,0.00,0.00,0.00,0.00,0.00,0.00,136.61,176.15,0.00,0.75,2.68,0.00,0.19,0.00,0.00,0.00,0.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,10.54,6.00,0.99,1.48,0.02,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.03,67.28%,66.43,257.29,0.00,1,KG_per_ha,
118082022,NNKG,2021,General Cropping,331.73,"10,574.00","20,654.40","4,787.40",0.00,38.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,930.32,0.00,0.00,0.00,0.00,0.00,0.00,"36,985.00","46,097.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,018.92",0.00,0.00,0.00,591.60,0.00,0.00,0.00,0.00,0.00,"1,990.38",296.29,513.40,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"50,513.92",73.22%,40.78,354.50,0.00,1,Total_N_kg,
118082022,NKGH,2021,General Cropping,331.73,31.88,62.26,14.43,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,111.49,138.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,6.00,0.89,1.55,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.27,73.22%,40.78,354.50,0.00,1,KG_per_ha,
128502022,NNKG,2021,Mixed Farms,120.13,"6,107.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,309.64",0.00,0.00,0.00,0.00,0.00,0.00,"7,416.89","25,560.00",0.00,0.00,0.00,0.00,0.00,"2,232.10",0.00,0.00,0.00,"2,654.63",0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,720.78,166.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"31,336.55",23.67%,199.11,139.20,0.00,1,Total_N_kg,
128502022,NKGH,2021,Mixed Farms,120.13,50.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.90,0.00,0.00,0.00,0.00,0.00,0.00,61.74,212.77,0.00,0.00,0.00,0.00,0.00,18.58,0.00,0.00,0.00,22.10,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,6.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.86,23.67%,199.11,139.20,0.00,1,KG_per_ha,
116252022,NNKG,2021,General Cropping,152.43,0.00,"15,184.00",0.00,"3,160.26",0.00,0.00,0.00,0.00,0.00,"2,688.00",0.00,0.00,0.00,0.00,0.00,65.53,0.00,0.00,0.00,0.00,0.00,0.00,"21,097.79","21,252.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,200.00",914.58,0.00,472.68,0.00,76.55,0.00,0.00,157.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,"26,166.52",80.63%,33.25,170.02,0.00,1,Total_N_kg,
116252022,NKGH,2021,General Cropping,152.43,0.00,99.61,0.00,20.73,0.00,0.00,0.00,0.00,0.00,17.63,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,138.41,139.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.99,6.00,0.00,3.10,0.00,0.50,0.00,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.66,80.63%,33.25,170.02,0.00,1,KG_per_ha,
129042022,NNKG,2021,Untypical,200.78,"2,465.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,770.36",306.14,0.00,0.00,0.00,0.00,1.44,"4,542.95","22,235.00",0.00,130.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,204.70",112.80,0.00,0.00,0.00,"1,020.00",0.00,0.00,0.00,0.00,602.34,87.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,392.37",16.58%,113.80,228.74,139.78,1,Total_N_kg,
129042022,NKGH,2021,Untypical,200.78,12.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.82,1.52,0.00,0.00,0.00,0.00,0.01,22.63,110.74,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.96,0.56,0.00,0.00,0.00,5.08,0.00,0.00,0.00,0.00,3.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.43,16.58%,113.80,228.74,139.78,1,KG_per_ha,
138532022,NNKG,2021,Mixed Farms,35.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.53,444.55,0.00,0.00,0.00,0.00,3.78,546.86,454.80,0.00,0.00,0.00,298.62,0.00,0.00,0.00,0.00,0.00,813.47,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.00,213.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,"1,781.69",30.69%,34.68,35.61,0.00,1,Total_N_kg,
138532022,NKGH,2021,Mixed Farms,35.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.77,12.48,0.00,0.00,0.00,0.00,0.11,15.36,12.77,0.00,0.00,0.00,8.39,0.00,0.00,0.00,0.00,0.00,22.84,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.03,30.69%,34.68,35.61,0.00,1,KG_per_ha,
138312022,NNKG,2021,Mixed cattle & sheep,139.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.60,118.37,0.00,0.00,0.00,0.00,0.66,449.64,"7,135.00",0.00,0.00,0.00,10.80,0.00,0.00,0.00,0.00,0.00,614.60,0.00,0.00,0.00,0.00,140.76,0.00,0.00,0.00,0.00,836.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,737.44",5.15%,59.46,173.89,35.00,1,Total_N_kg,
138312022,NKGH,2021,Mixed cattle & sheep,139.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37,0.85,0.00,0.00,0.00,0.00,0.00,3.23,51.19,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,4.41,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.69,5.15%,59.46,173.89,35.00,1,KG_per_ha,
125012022,NNKG,2021,Specialist Sheep,295.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.69,349.10,0.00,0.00,0.00,0.00,4.50,526.29,"9,855.00",0.00,0.00,0.00,54.00,64.00,0.00,0.00,0.00,0.00,"2,414.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,887.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,275.11",3.96%,43.09,153.99,859.63,1,Total_N_kg,
125012022,NKGH,2021,Specialist Sheep,295.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,1.18,0.00,0.00,0.00,0.00,0.02,1.78,33.31,0.00,0.00,0.00,0.18,0.22,0.00,0.00,0.00,0.00,8.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.87,3.96%,43.09,153.99,859.63,1,KG_per_ha,
123702022,NNKG,2021,Specialist Sheep,11.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.59,0.00,0.00,0.00,0.00,0.57,80.16,700.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,768.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,661.85",4.82%,141.22,42.40,626.20,1,Total_N_kg,
123702022,NKGH,2021,Specialist Sheep,11.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.11,0.00,0.00,0.00,0.00,0.05,7.16,62.50,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,68.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.38,4.82%,141.22,42.40,626.20,1,KG_per_ha,
129212022,NNKG,2021,General Cropping,241.14,"22,215.60",0.00,0.00,0.00,713.88,0.00,128.07,0.00,0.00,0.00,0.00,0.00,"3,599.48",0.00,0.00,526.72,0.00,0.00,0.00,0.00,0.00,0.00,"27,183.75","30,212.40",0.00,0.00,0.00,0.00,0.00,680.00,0.00,0.00,0.00,149.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,446.84",645.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333.21,0.00,0.00,0.00,0.00,0.00,"33,467.13",81.23%,26.06,249.37,4.15,1,Total_N_kg,
129212022,NKGH,2021,General Cropping,241.14,92.13,0.00,0.00,0.00,2.96,0.00,0.53,0.00,0.00,0.00,0.00,0.00,14.93,0.00,0.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,112.73,125.29,0.00,0.00,0.00,0.00,0.00,2.82,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,138.79,81.23%,26.06,249.37,4.15,1,KG_per_ha,
136182022,NNKG,2021,Specialist Cereals,157.90,"8,071.60","4,085.12",526.14,0.00,"1,759.32",0.00,0.00,0.00,0.00,"2,646.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,088.18","20,412.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,150.00",947.40,215.72,103.90,0.91,0.00,0.00,0.00,149.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,979.03",68.41%,49.97,166.40,0.00,1,Total_N_kg,
136182022,NKGH,2021,Specialist Cereals,157.90,51.12,25.87,3.33,0.00,11.14,0.00,0.00,0.00,0.00,16.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.22,129.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.95,6.00,1.37,0.66,0.01,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.20,68.41%,49.97,166.40,0.00,1,KG_per_ha,
